id,isDefault
828072,0.08387832
828073,0.40830338
828074,0.5228696
828075,0.1818625
828076,0.3327075
828077,0.35331196
828078,0.047786452
828079,0.16894329
828080,0.19737212
828081,0.29819795
828082,0.12557764
828083,0.22408846
828084,0.3648958
828085,0.4027384
828086,0.2899338
828087,0.12473684
828088,0.1128996
828089,0.26697978
828090,0.029789582
828091,0.077133246
828092,0.13670397
828093,0.23072648
828094,0.21045509
828095,0.05733397
828096,0.68297935
828097,0.14207712
828098,0.25162438
828099,0.36803025
828100,0.23101595
828101,0.07963025
828102,0.042136278
828103,0.02498136
828104,0.033319097
828105,0.16877693
828106,0.04262551
828107,0.1749233
828108,0.24906538
828109,0.31710786
828110,0.09777631
828111,0.10032478
828112,0.5557692
828113,0.19199684
828114,0.031798318
828115,0.15240093
828116,0.2082211
828117,0.36531645
828118,0.13419032
828119,0.25761893
828120,0.074025705
828121,0.1703708
828122,0.23109801
828123,0.1295919
828124,0.26777226
828125,0.09603025
828126,0.04856839
828127,0.3438219
828128,0.17956844
828129,0.20845143
828130,0.10823569
828131,0.13643895
828132,0.4422411
828133,0.20903794
828134,0.15623043
828135,0.13144587
828136,0.087907374
828137,0.058209516
828138,0.14414062
828139,0.12822857
828140,0.37877315
828141,0.12826674
828142,0.043441933
828143,0.25999463
828144,0.10850987
828145,0.093262166
828146,0.25478026
828147,0.38789436
828148,0.13732134
828149,0.2532674
828150,0.27907702
828151,0.16036181
828152,0.2210575
828153,0.0606535
828154,0.17103297
828155,0.10372719
828156,0.26402587
828157,0.018010007
828158,0.27675027
828159,0.10675998
828160,0.23603112
828161,0.16424584
828162,0.42023423
828163,0.1484527
828164,0.27704823
828165,0.37182912
828166,0.111296564
828167,0.09281885
828168,0.43637618
828169,0.25863144
828170,0.35671237
828171,0.09432393
828172,0.3282833
828173,0.13004044
828174,0.5260399
828175,0.20338461
828176,0.022000581
828177,0.34347588
828178,0.07766246
828179,0.19166347
828180,0.108015195
828181,0.54202276
828182,0.17588031
828183,0.04712992
828184,0.2198973
828185,0.11361325
828186,0.22709218
828187,0.036591355
828188,0.0275806
828189,0.14831074
828190,0.16971838
828191,0.02653033
828192,0.18903276
828193,0.28222507
828194,0.031213572
828195,0.6397143
828196,0.13016321
828197,0.20874265
828198,0.048160248
828199,0.1034774
828200,0.073838435
828201,0.17200881
828202,0.09876306
828203,0.28482658
828204,0.44447276
828205,0.28895912
828206,0.08298123
828207,0.03009848
828208,0.1672509
828209,0.053451862
828210,0.14191899
828211,0.071945295
828212,0.4012255
828213,0.04860813
828214,0.08861549
828215,0.056610186
828216,0.14678589
828217,0.11948998
828218,0.3930596
828219,0.078269236
828220,0.097734936
828221,0.10884708
828222,0.28948963
828223,0.25684276
828224,0.16745247
828225,0.13931993
828226,0.061720528
828227,0.3212142
828228,0.26948974
828229,0.16154745
828230,0.20377213
828231,0.066032544
828232,0.15682475
828233,0.08690545
828234,0.111735776
828235,0.13248158
828236,0.14018255
828237,0.021291975
828238,0.22597227
828239,0.20883906
828240,0.10065712
828241,0.3726387
828242,0.031440873
828243,0.17041846
828244,0.2075463
828245,0.24039692
828246,0.27252406
828247,0.49870104
828248,0.19556753
828249,0.025610201
828250,0.24943855
828251,0.13408482
828252,0.21474826
828253,0.18161023
828254,0.52364296
828255,0.104697496
828256,0.051629934
828257,0.19455177
828258,0.04960134
828259,0.09499264
828260,0.162983
828261,0.36838764
828262,0.57692623
828263,0.07411506
828264,0.11180445
828265,0.046919703
828266,0.074066535
828267,0.3272515
828268,0.2050254
828269,0.32279116
828270,0.02769395
828271,0.10817605
828272,0.31658766
828273,0.17503023
828274,0.025303423
828275,0.12438527
828276,0.045964252
828277,0.08154677
828278,0.17026392
828279,0.23274338
828280,0.25927022
828281,0.11344797
828282,0.08652532
828283,0.08627706
828284,0.11456639
828285,0.344916
828286,0.33860537
828287,0.161959
828288,0.047711276
828289,0.101244524
828290,0.06676863
828291,0.1983932
828292,0.23098168
828293,0.21856189
828294,0.09871539
828295,0.31089535
828296,0.07811571
828297,0.37593448
828298,0.1269367
828299,0.16165033
828300,0.19112173
828301,0.016532913
828302,0.21408165
828303,0.27463377
828304,0.24881415
828305,0.34165558
828306,0.091920055
828307,0.13384105
828308,0.033656616
828309,0.03344626
828310,0.3725537
828311,0.51843256
828312,0.12740779
828313,0.24536714
828314,0.071283735
828315,0.10197069
828316,0.13466956
828317,0.048757575
828318,0.29361808
828319,0.20575377
828320,0.05714551
828321,0.09643003
828322,0.03099576
828323,0.10574868
828324,0.022395294
828325,0.17208275
828326,0.40886286
828327,0.58736604
828328,0.1113052
828329,0.13288827
828330,0.22685122
828331,0.12870069
828332,0.23262262
828333,0.11557104
828334,0.14173521
828335,0.10985042
828336,0.11736317
828337,0.32845235
828338,0.19599348
828339,0.15842658
828340,0.10557386
828341,0.01991918
828342,0.18644147
828343,0.124569476
828344,0.21925676
828345,0.035877597
828346,0.46944052
828347,0.2487467
828348,0.17979497
828349,0.042686753
828350,0.23977867
828351,0.3053429
828352,0.21758717
828353,0.2623192
828354,0.2629915
828355,0.5267263
828356,0.23324716
828357,0.07525498
828358,0.20935959
828359,0.14683844
828360,0.36160004
828361,0.46061587
828362,0.023216104
828363,0.048207827
828364,0.29153055
828365,0.47353563
828366,0.022046234
828367,0.20058286
828368,0.27678847
828369,0.014937071
828370,0.16678733
828371,0.24556927
828372,0.02811927
828373,0.027482305
828374,0.042239092
828375,0.23510641
828376,0.15576442
828377,0.17083989
828378,0.17420161
828379,0.030229779
828380,0.09973249
828381,0.27399194
828382,0.09501493
828383,0.18489285
828384,0.26965314
828385,0.23834756
828386,0.032180604
828387,0.3405329
828388,0.045576684
828389,0.3019288
828390,0.30649668
828391,0.42804044
828392,0.51617837
828393,0.053764675
828394,0.064835794
828395,0.08016913
828396,0.45857722
828397,0.17362632
828398,0.10291009
828399,0.20187083
828400,0.2622475
828401,0.08698185
828402,0.08608792
828403,0.023293182
828404,0.24974397
828405,0.08594783
828406,0.33249092
828407,0.3357814
828408,0.2657468
828409,0.13915348
828410,0.32348946
828411,0.33189797
828412,0.2712292
828413,0.09112045
828414,0.28699765
828415,0.24964763
828416,0.06629589
828417,0.282022
828418,0.02059193
828419,0.39079097
828420,0.15266499
828421,0.2245782
828422,0.23262185
828423,0.16423406
828424,0.08178511
828425,0.15776208
828426,0.39160138
828427,0.06338038
828428,0.3472861
828429,0.28996387
828430,0.09927214
828431,0.08067784
828432,0.397614
828433,0.14977401
828434,0.0364683
828435,0.088997245
828436,0.4237687
828437,0.115915805
828438,0.25064066
828439,0.009569514
828440,0.024881737
828441,0.15774639
828442,0.17933145
828443,0.07831623
828444,0.018235601
828445,0.23168427
828446,0.07211339
828447,0.31886834
828448,0.287132
828449,0.31879318
828450,0.48134392
828451,0.5248482
828452,0.2984077
828453,0.2893757
828454,0.1396376
828455,0.1860658
828456,0.15573038
828457,0.12148757
828458,0.05342579
828459,0.2956826
828460,0.047969624
828461,0.06204721
828462,0.019957414
828463,0.23785295
828464,0.13063996
828465,0.115290664
828466,0.042524915
828467,0.110226244
828468,0.051458333
828469,0.2739168
828470,0.17324406
828471,0.15324801
828472,0.021166543
828473,0.04361193
828474,0.14754744
828475,0.16947912
828476,0.4594991
828477,0.022499435
828478,0.0122350035
828479,0.415806
828480,0.48032933
828481,0.06355158
828482,0.3482613
828483,0.27596506
828484,0.12648717
828485,0.27576637
828486,0.115163855
828487,0.22478995
828488,0.1457035
828489,0.07278048
828490,0.19886068
828491,0.05890973
828492,0.026397932
828493,0.44466344
828494,0.25639454
828495,0.038441688
828496,0.10401807
828497,0.31311703
828498,0.49139017
828499,0.14850232
828500,0.09297462
828501,0.15710607
828502,0.24960294
828503,0.07858077
828504,0.16544966
828505,0.088618554
828506,0.33381486
828507,0.10301321
828508,0.1654985
828509,0.41442186
828510,0.21937342
828511,0.12637064
828512,0.15666008
828513,0.035490755
828514,0.17221639
828515,0.47389913
828516,0.25628105
828517,0.28054342
828518,0.2511817
828519,0.07198704
828520,0.23911245
828521,0.05687189
828522,0.021087473
828523,0.07418095
828524,0.19270554
828525,0.3637936
828526,0.5272564
828527,0.079037234
828528,0.25336584
828529,0.11239041
828530,0.5521433
828531,0.33370882
828532,0.06841413
828533,0.5197578
828534,0.022267394
828535,0.47244576
828536,0.13404366
828537,0.28548747
828538,0.0849164
828539,0.077305
828540,0.12198222
828541,0.24025068
828542,0.16379687
828543,0.12563154
828544,0.15103948
828545,0.1370263
828546,0.061383575
828547,0.61168385
828548,0.05010073
828549,0.1493607
828550,0.030910898
828551,0.099961355
828552,0.2522254
828553,0.30865496
828554,0.14079405
828555,0.2118763
828556,0.030498698
828557,0.09163178
828558,0.26884422
828559,0.1720381
828560,0.084163144
828561,0.18291521
828562,0.5460087
828563,0.21273732
828564,0.0714295
828565,0.23663364
828566,0.020388994
828567,0.11001727
828568,0.3128708
828569,0.33012724
828570,0.18648615
828571,0.4108776
828572,0.30694762
828573,0.09205312
828574,0.09294846
828575,0.14566392
828576,0.30868676
828577,0.047745563
828578,0.30646658
828579,0.016997503
828580,0.2621963
828581,0.10737427
828582,0.015567115
828583,0.05744818
828584,0.58358127
828585,0.051620215
828586,0.39597794
828587,0.13295327
828588,0.16670196
828589,0.5346807
828590,0.18140951
828591,0.09707924
828592,0.30486572
828593,0.04690785
828594,0.08736627
828595,0.12051439
828596,0.1771941
828597,0.050591424
828598,0.0409002
828599,0.19952148
828600,0.14779793
828601,0.03088415
828602,0.13243397
828603,0.023716195
828604,0.10191278
828605,0.08728833
828606,0.3181318
828607,0.15214334
828608,0.27252394
828609,0.01714953
828610,0.060567897
828611,0.331458
828612,0.3711449
828613,0.3375246
828614,0.28095844
828615,0.29439387
828616,0.24726087
828617,0.22332695
828618,0.16030085
828619,0.06984325
828620,0.07244876
828621,0.37651336
828622,0.52179253
828623,0.21690723
828624,0.16275015
828625,0.049725093
828626,0.5137829
828627,0.18457279
828628,0.15535326
828629,0.1914711
828630,0.021640696
828631,0.5525511
828632,0.18309209
828633,0.13183203
828634,0.4708537
828635,0.09670492
828636,0.15962712
828637,0.30157518
828638,0.14826916
828639,0.0665244
828640,0.16036345
828641,0.22727384
828642,0.30917412
828643,0.043066636
828644,0.12072549
828645,0.3853111
828646,0.14330637
828647,0.1789052
828648,0.1529428
828649,0.27648914
828650,0.023440275
828651,0.22344035
828652,0.00991543
828653,0.21950331
828654,0.031852774
828655,0.04628381
828656,0.13984402
828657,0.21362376
828658,0.2985655
828659,0.09880197
828660,0.42307034
828661,0.31072405
828662,0.44054955
828663,0.1703288
828664,0.10696877
828665,0.42309833
828666,0.3233245
828667,0.07297445
828668,0.16010517
828669,0.10214651
828670,0.58354354
828671,0.43978396
828672,0.13543098
828673,0.018270481
828674,0.25312802
828675,0.14702348
828676,0.23190595
828677,0.21003237
828678,0.053104043
828679,0.12935701
828680,0.62685156
828681,0.07080438
828682,0.70244277
828683,0.101255566
828684,0.16742301
828685,0.18225646
828686,0.31859535
828687,0.1756509
828688,0.16165274
828689,0.036970492
828690,0.2740341
828691,0.18452528
828692,0.2549039
828693,0.08326396
828694,0.070168704
828695,0.3744043
828696,0.366589
828697,0.052399345
828698,0.17624024
828699,0.122132435
828700,0.02731255
828701,0.12505536
828702,0.3044854
828703,0.034492966
828704,0.10094403
828705,0.15691148
828706,0.09800167
828707,0.18041657
828708,0.1386253
828709,0.013170098
828710,0.17405745
828711,0.14789693
828712,0.085689336
828713,0.013293086
828714,0.048995122
828715,0.52175474
828716,0.36692765
828717,0.12322642
828718,0.16485685
828719,0.08369907
828720,0.045402218
828721,0.047315005
828722,0.46128815
828723,0.13418931
828724,0.41458535
828725,0.039308906
828726,0.08378351
828727,0.15357275
828728,0.23866051
828729,0.28972784
828730,0.121964484
828731,0.137087
828732,0.16678907
828733,0.13608444
828734,0.48322862
828735,0.11099176
828736,0.090126604
828737,0.19602446
828738,0.27175725
828739,0.49364015
828740,0.07734685
828741,0.12870702
828742,0.1128422
828743,0.17308289
828744,0.48197448
828745,0.18234944
828746,0.3380965
828747,0.17511494
828748,0.12030826
828749,0.124501705
828750,0.0345867
828751,0.07666873
828752,0.12609257
828753,0.1168485
828754,0.17647305
828755,0.4191476
828756,0.053334218
828757,0.22975467
828758,0.32236445
828759,0.11315354
828760,0.25597098
828761,0.43427294
828762,0.0765011
828763,0.027878294
828764,0.03671638
828765,0.26990843
828766,0.2030347
828767,0.008791052
828768,0.6977792
828769,0.19499831
828770,0.10076658
828771,0.20742951
828772,0.081584394
828773,0.117762774
828774,0.44241264
828775,0.019475233
828776,0.113463074
828777,0.3332985
828778,0.41576114
828779,0.15208936
828780,0.38212293
828781,0.14382184
828782,0.18757713
828783,0.2775998
828784,0.39349574
828785,0.011389353
828786,0.122641385
828787,0.007604164
828788,0.05255218
828789,0.44394708
828790,0.03334512
828791,0.17950591
828792,0.099861994
828793,0.33284482
828794,0.05120068
828795,0.15429361
828796,0.31688485
828797,0.12962772
828798,0.10589421
828799,0.053384397
828800,0.061783515
828801,0.2808927
828802,0.15337496
828803,0.23004955
828804,0.14846723
828805,0.020999186
828806,0.12692821
828807,0.29552138
828808,0.036053937
828809,0.1674041
828810,0.11119129
828811,0.12551814
828812,0.05565306
828813,0.09159887
828814,0.47437185
828815,0.03156582
828816,0.07538717
828817,0.14997366
828818,0.12891805
828819,0.018059406
828820,0.26460418
828821,0.10012449
828822,0.65399456
828823,0.184883
828824,0.33233908
828825,0.14368635
828826,0.20609364
828827,0.069993176
828828,0.35025662
828829,0.34731787
828830,0.21991292
828831,0.1301207
828832,0.22197631
828833,0.64997375
828834,0.2084753
828835,0.315709
828836,0.03840107
828837,0.11287333
828838,0.08196546
828839,0.22432151
828840,0.03743214
828841,0.26125056
828842,0.024502175
828843,0.30121076
828844,0.26664212
828845,0.041539796
828846,0.5344962
828847,0.060535997
828848,0.37047502
828849,0.1408852
828850,0.071673565
828851,0.18113944
828852,0.23611185
828853,0.09738368
828854,0.17766617
828855,0.22972277
828856,0.2452024
828857,0.23049948
828858,0.3679836
828859,0.6712694
828860,0.07728286
828861,0.2495161
828862,0.08549287
828863,0.10268531
828864,0.09381516
828865,0.1617042
828866,0.18307762
828867,0.02500568
828868,0.2628737
828869,0.08116701
828870,0.040909458
828871,0.0560873
828872,0.13190651
828873,0.3307172
828874,0.16258505
828875,0.2965745
828876,0.26633546
828877,0.16693786
828878,0.2817557
828879,0.07308026
828880,0.057905495
828881,0.34369105
828882,0.42573762
828883,0.04866787
828884,0.14675502
828885,0.02791005
828886,0.023675391
828887,0.04629287
828888,0.39597255
828889,0.51893055
828890,0.29062727
828891,0.25649625
828892,0.45228794
828893,0.3193173
828894,0.12022399
828895,0.2631264
828896,0.120954074
828897,0.024311116
828898,0.2819478
828899,0.109393835
828900,0.19697016
828901,0.07756935
828902,0.25487733
828903,0.35528535
828904,0.09034222
828905,0.25364047
828906,0.050792962
828907,0.08591596
828908,0.12181278
828909,0.16857491
828910,0.15326986
828911,0.09471087
828912,0.16736344
828913,0.27604565
828914,0.38190538
828915,0.3150426
828916,0.22729683
828917,0.034271106
828918,0.2736529
828919,0.04450997
828920,0.6291049
828921,0.055316966
828922,0.4002986
828923,0.10489885
828924,0.20916449
828925,0.5992335
828926,0.38460657
828927,0.2754946
828928,0.042833433
828929,0.109325364
828930,0.26904276
828931,0.09899833
828932,0.34985077
828933,0.1021487
828934,0.017627586
828935,0.1365575
828936,0.06301467
828937,0.52037376
828938,0.028774284
828939,0.163621
828940,0.15352538
828941,0.18818039
828942,0.4714591
828943,0.5012638
828944,0.22541785
828945,0.10436074
828946,0.4333046
828947,0.023842905
828948,0.008907641
828949,0.49009058
828950,0.07471062
828951,0.18292503
828952,0.029073616
828953,0.4887027
828954,0.07532524
828955,0.189755
828956,0.15369886
828957,0.3457802
828958,0.18718797
828959,0.17844597
828960,0.063729316
828961,0.2788101
828962,0.2954244
828963,0.098417565
828964,0.1905961
828965,0.22975443
828966,0.044642605
828967,0.027448915
828968,0.28620154
828969,0.082815215
828970,0.124152854
828971,0.055001635
828972,0.11509285
828973,0.09370798
828974,0.08418989
828975,0.2570212
828976,0.21629709
828977,0.11583483
828978,0.22937652
828979,0.15698421
828980,0.33877257
828981,0.11073402
828982,0.048214514
828983,0.098505884
828984,0.14662574
828985,0.23762742
828986,0.14727406
828987,0.09667987
828988,0.009117048
828989,0.08668595
828990,0.09705973
828991,0.33705503
828992,0.11570421
828993,0.083991826
828994,0.14685795
828995,0.17505349
828996,0.045894288
828997,0.13863711
828998,0.25914323
828999,0.06690615
829000,0.040948916
829001,0.04508493
829002,0.54310304
829003,0.41788715
829004,0.20686361
829005,0.11716396
829006,0.14898844
829007,0.5470555
829008,0.08610462
829009,0.055963255
829010,0.24041565
829011,0.23171237
829012,0.258679
829013,0.059087895
829014,0.06355702
829015,0.068666846
829016,0.036256645
829017,0.22003177
829018,0.13074209
829019,0.12041406
829020,0.71245766
829021,0.6737174
829022,0.022670748
829023,0.24996835
829024,0.16156213
829025,0.31391567
829026,0.113508366
829027,0.17639345
829028,0.7490859
829029,0.275144
829030,0.20548509
829031,0.45793983
829032,0.09239011
829033,0.096480764
829034,0.2839623
829035,0.15467398
829036,0.22749981
829037,0.10314322
829038,0.37675065
829039,0.14137362
829040,0.5684525
829041,0.35964066
829042,0.34556562
829043,0.27138487
829044,0.1664074
829045,0.088436715
829046,0.21173276
829047,0.19142635
829048,0.32280022
829049,0.16290423
829050,0.17439362
829051,0.18275648
829052,0.19734716
829053,0.06474617
829054,0.29126528
829055,0.312221
829056,0.1251062
829057,0.34896052
829058,0.1430708
829059,0.070511244
829060,0.1516577
829061,0.061585028
829062,0.02206729
829063,0.01957386
829064,0.11631401
829065,0.04394012
829066,0.07863352
829067,0.10734336
829068,0.45907885
829069,0.29758424
829070,0.025399722
829071,0.13879047
829072,0.3881383
829073,0.18779932
829074,0.31723824
829075,0.19652209
829076,0.45978284
829077,0.024545884
829078,0.68218017
829079,0.39993918
829080,0.09119385
829081,0.751901
829082,0.13179646
829083,0.035945512
829084,0.08579007
829085,0.1407277
829086,0.08330527
829087,0.20545311
829088,0.25744328
829089,0.20921968
829090,0.05725153
829091,0.046914652
829092,0.27230343
829093,0.03171181
829094,0.25095618
829095,0.04497748
829096,0.37542966
829097,0.16353208
829098,0.20966111
829099,0.19473961
829100,0.2713746
829101,0.3730061
829102,0.15523596
829103,0.24435444
829104,0.036152005
829105,0.1427228
829106,0.29416496
829107,0.14569175
829108,0.2837266
829109,0.6791592
829110,0.2872265
829111,0.03386867
829112,0.30899194
829113,0.16510543
829114,0.14852375
829115,0.019668587
829116,0.14923702
829117,0.09006643
829118,0.2182607
829119,0.04779784
829120,0.4614203
829121,0.11573544
829122,0.28520906
829123,0.28661498
829124,0.3036512
829125,0.13727437
829126,0.12322034
829127,0.31430727
829128,0.021699034
829129,0.4767552
829130,0.26275966
829131,0.17980331
829132,0.28773564
829133,0.18134019
829134,0.07591225
829135,0.25386938
829136,0.29261702
829137,0.26297358
829138,0.18196754
829139,0.108043544
829140,0.119659066
829141,0.24740218
829142,0.0997054
829143,0.11902928
829144,0.04695209
829145,0.024080511
829146,0.53949684
829147,0.25698352
829148,0.13664767
829149,0.14350288
829150,0.13964322
829151,0.18646213
829152,0.090328835
829153,0.081154555
829154,0.34390253
829155,0.22266755
829156,0.11477411
829157,0.0708798
829158,0.40683344
829159,0.19790186
829160,0.21235806
829161,0.09329645
829162,0.046820223
829163,0.14685039
829164,0.09784968
829165,0.32266444
829166,0.25560197
829167,0.124494
829168,0.07431398
829169,0.47235388
829170,0.045634165
829171,0.19496122
829172,0.008211084
829173,0.25202945
829174,0.2818699
829175,0.38527492
829176,0.26245293
829177,0.049893416
829178,0.2155058
829179,0.01591854
829180,0.3456605
829181,0.12198284
829182,0.22103833
829183,0.08966341
829184,0.48742536
829185,0.08089561
829186,0.087074056
829187,0.12582614
829188,0.14675817
829189,0.031774376
829190,0.1297187
829191,0.4537372
829192,0.31841427
829193,0.27960354
829194,0.14693762
829195,0.4693833
829196,0.44596118
829197,0.023203062
829198,0.09157455
829199,0.15315793
829200,0.17362474
829201,0.1413601
829202,0.37052906
829203,0.12946925
829204,0.1704386
829205,0.07106451
829206,0.57145363
829207,0.29296365
829208,0.03852387
829209,0.2269645
829210,0.28515542
829211,0.07123066
829212,0.08350557
829213,0.1117598
829214,0.23743346
829215,0.42339766
829216,0.27310836
829217,0.32077992
829218,0.08133492
829219,0.39234245
829220,0.2265439
829221,0.18121092
829222,0.059940934
829223,0.15850997
829224,0.20841458
829225,0.20652114
829226,0.19072416
829227,0.51550084
829228,0.10462484
829229,0.121516295
829230,0.20094621
829231,0.046718396
829232,0.6471026
829233,0.21603294
829234,0.09793921
829235,0.16365215
829236,0.10771837
829237,0.07900508
829238,0.11450297
829239,0.21753356
829240,0.10404311
829241,0.049486533
829242,0.109160624
829243,0.41115963
829244,0.32818305
829245,0.14157698
829246,0.21458662
829247,0.22965735
829248,0.26606664
829249,0.21080059
829250,0.16755018
829251,0.45267358
829252,0.309
829253,0.15041493
829254,0.18463778
829255,0.62824464
829256,0.18877211
829257,0.014619351
829258,0.05521968
829259,0.07839513
829260,0.58531994
829261,0.2702903
829262,0.14712535
829263,0.3450769
829264,0.16738006
829265,0.21580434
829266,0.08792779
829267,0.3104569
829268,0.15951943
829269,0.23555267
829270,0.19842651
829271,0.21900472
829272,0.16429904
829273,0.22744104
829274,0.18963382
829275,0.19018802
829276,0.10431375
829277,0.5017708
829278,0.1146809
829279,0.18140966
829280,0.22165316
829281,0.1382639
829282,0.10420162
829283,0.06753509
829284,0.3065419
829285,0.017545966
829286,0.038338464
829287,0.38043422
829288,0.23337853
829289,0.17898543
829290,0.25753704
829291,0.51942647
829292,0.09506437
829293,0.14098741
829294,0.09772359
829295,0.094212584
829296,0.09405714
829297,0.079825066
829298,0.15769206
829299,0.1373223
829300,0.090592936
829301,0.29215986
829302,0.022602152
829303,0.11878313
829304,0.1534407
829305,0.21495758
829306,0.1922184
829307,0.24135473
829308,0.06683406
829309,0.37919438
829310,0.17521843
829311,0.3154177
829312,0.33852732
829313,0.2026895
829314,0.369319
829315,0.12149216
829316,0.26937568
829317,0.14304939
829318,0.12765865
829319,0.29368535
829320,0.06798937
829321,0.37174767
829322,0.22141896
829323,0.24060233
829324,0.30396953
829325,0.05953243
829326,0.35568762
829327,0.2341746
829328,0.043791994
829329,0.04187983
829330,0.1270887
829331,0.07609181
829332,0.09976995
829333,0.31180343
829334,0.4878829
829335,0.06387063
829336,0.030950831
829337,0.047438487
829338,0.039093785
829339,0.32079387
829340,0.34283403
829341,0.09452993
829342,0.18340944
829343,0.38168645
829344,0.6069998
829345,0.2561146
829346,0.10372186
829347,0.225725
829348,0.1452627
829349,0.17218506
829350,0.108726285
829351,0.25118104
829352,0.30998418
829353,0.1482815
829354,0.14109714
829355,0.18434404
829356,0.060748775
829357,0.14572184
829358,0.45150924
829359,0.34143215
829360,0.038555708
829361,0.05632438
829362,0.04828655
829363,0.29967046
829364,0.17761168
829365,0.34157866
829366,0.04808207
829367,0.2548508
829368,0.16528264
829369,0.38338795
829370,0.18730548
829371,0.29004487
829372,0.24820998
829373,0.20437548
829374,0.2574083
829375,0.13030909
829376,0.30039814
829377,0.25904214
829378,0.022843309
829379,0.29713997
829380,0.20505872
829381,0.22770526
829382,0.039024323
829383,0.039580647
829384,0.22014141
829385,0.14187188
829386,0.10023439
829387,0.046556585
829388,0.5221734
829389,0.21749152
829390,0.19933084
829391,0.36029622
829392,0.39555448
829393,0.079106085
829394,0.13646181
829395,0.09830985
829396,0.15745597
829397,0.4802391
829398,0.22007057
829399,0.12879618
829400,0.21610174
829401,0.52152056
829402,0.15284745
829403,0.16393363
829404,0.070266396
829405,0.18488608
829406,0.3573461
829407,0.017138723
829408,0.070087515
829409,0.04247132
829410,0.19258493
829411,0.051607504
829412,0.045431733
829413,0.46933708
829414,0.22842364
829415,0.09746134
829416,0.12655632
829417,0.12785518
829418,0.58276767
829419,0.16530795
829420,0.028230358
829421,0.020264264
829422,0.13230664
829423,0.033486888
829424,0.46053347
829425,0.11281796
829426,0.048959248
829427,0.2141167
829428,0.39538684
829429,0.11568785
829430,0.034020863
829431,0.11066806
829432,0.02502324
829433,0.075369395
829434,0.20858672
829435,0.4462521
829436,0.24118313
829437,0.148198
829438,0.048213035
829439,0.18784317
829440,0.041637428
829441,0.08426163
829442,0.2359876
829443,0.10682726
829444,0.22585016
829445,0.53182817
829446,0.21426158
829447,0.12802276
829448,0.119158
829449,0.2508429
829450,0.12799554
829451,0.08361372
829452,0.012641359
829453,0.0693108
829454,0.46384904
829455,0.30635768
829456,0.08485082
829457,0.13328038
829458,0.30872738
829459,0.15543549
829460,0.14722998
829461,0.2487691
829462,0.2061016
829463,0.12015446
829464,0.2538194
829465,0.48596942
829466,0.25605828
829467,0.114592075
829468,0.27061173
829469,0.054816864
829470,0.15657747
829471,0.19782133
829472,0.21226364
829473,0.1235809
829474,0.23440868
829475,0.17020844
829476,0.16049054
829477,0.12778257
829478,0.13433671
829479,0.04414051
829480,0.43713284
829481,0.15627298
829482,0.03547908
829483,0.017001305
829484,0.39483696
829485,0.09505753
829486,0.052878536
829487,0.056239054
829488,0.18784605
829489,0.081880376
829490,0.12696373
829491,0.026818097
829492,0.01327159
829493,0.10203273
829494,0.15029877
829495,0.058564577
829496,0.24057098
829497,0.038092438
829498,0.071531415
829499,0.15298967
829500,0.24819073
829501,0.15474401
829502,0.066329494
829503,0.07290793
829504,0.07874124
829505,0.4878252
829506,0.06194193
829507,0.3298462
829508,0.12084793
829509,0.18467396
829510,0.66107446
829511,0.0115024
829512,0.29896805
829513,0.12328026
829514,0.17909887
829515,0.07275325
829516,0.028114218
829517,0.29792678
829518,0.08542958
829519,0.117607
829520,0.2605972
829521,0.4203143
829522,0.111004055
829523,0.37784863
829524,0.10651079
829525,0.019233828
829526,0.024439877
829527,0.07732486
829528,0.012766392
829529,0.097279735
829530,0.06978016
829531,0.068671875
829532,0.13763295
829533,0.09331679
829534,0.08646138
829535,0.51940405
829536,0.24206308
829537,0.117439665
829538,0.12982693
829539,0.14022674
829540,0.05873289
829541,0.12481193
829542,0.08599289
829543,0.04215221
829544,0.26023433
829545,0.28774306
829546,0.31652933
829547,0.0831058
829548,0.27570602
829549,0.09293155
829550,0.20026483
829551,0.36361146
829552,0.10386182
829553,0.07501774
829554,0.42063212
829555,0.21770704
829556,0.37545294
829557,0.058053404
829558,0.19230512
829559,0.048965506
829560,0.12913361
829561,0.13033144
829562,0.1561734
829563,0.03044998
829564,0.17801417
829565,0.22410972
829566,0.05841189
829567,0.021984203
829568,0.41302544
829569,0.23800543
829570,0.18808343
829571,0.0766957
829572,0.025891546
829573,0.17103755
829574,0.059904758
829575,0.2668926
829576,0.0333876
829577,0.15108663
829578,0.21038932
829579,0.1088046
829580,0.36421472
829581,0.48946935
829582,0.13830535
829583,0.11949098
829584,0.026203714
829585,0.24681523
829586,0.18029822
829587,0.32008386
829588,0.12358253
829589,0.13195887
829590,0.011200263
829591,0.062047854
829592,0.071491964
829593,0.17115751
829594,0.27279815
829595,0.10523497
829596,0.50008553
829597,0.028099112
829598,0.32128707
829599,0.19170475
829600,0.33313978
829601,0.02067069
829602,0.46521068
829603,0.06873423
829604,0.3806507
829605,0.07162344
829606,0.3432044
829607,0.048997857
829608,0.33064184
829609,0.12799193
829610,0.07168053
829611,0.11611178
829612,0.11162058
829613,0.09722807
829614,0.03580491
829615,0.118891075
829616,0.18123268
829617,0.110761836
829618,0.08686156
829619,0.078580394
829620,0.2714888
829621,0.1872727
829622,0.12789452
829623,0.12913515
829624,0.120430574
829625,0.44826978
829626,0.057348542
829627,0.01914916
829628,0.270814
